"Secure watercraft to docks, wharves or other vessels.","Handling and Moving Objects Tend watercraft. Secure watercraft to docks, wharves or other vessels.",DWA from ONET,4.A.3.a.2.I23.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adjust prostheses or other assistive devices.,Handling and Moving Objects Adjust medical equipment to ensure adequate performance. Adjust prostheses or other assistive devices.,DWA from ONET,4.A.3.a.2.I24.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0
Adjust dental devices or appliances to ensure fit.,Handling and Moving Objects Adjust medical equipment to ensure adequate performance. Adjust dental devices or appliances to ensure fit.,DWA from ONET,4.A.3.a.2.I24.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1543034,0,0
"Engrave designs, text, or other markings onto materials, workpieces, or products.","Handling and Moving Objects Engrave objects. Engrave designs, text, or other markings onto materials, workpieces, or products.",DWA from ONET,4.A.3.a.2.I25.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883883,0,0,0,0,0,0,0,0
Embalm corpses.,Handling and Moving Objects Embalm corpses. Embalm corpses.,DWA from ONET,4.A.3.a.2.I26.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabricate devices or components.,Handling and Moving Objects Fabricate devices or components. Fabricate devices or components.,DWA from ONET,4.A.3.a.2.I27.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2182179,0,0
Fabricate parts or components.,Handling and Moving Objects Fabricate devices or components. Fabricate parts or components.,DWA from ONET,4.A.3.a.2.I27.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabricate products or components using machine tools.,Handling and Moving Objects Fabricate devices or components. Fabricate products or components using machine tools.,DWA from ONET,4.A.3.a.2.I27.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0.0990148,0,0,0,0,0,0,0.1543034,0.2886751,0.2041242
Attach decorative or functional accessories to products.,Handling and Moving Objects Create decorative objects or parts of objects. Attach decorative or functional accessories to products.,DWA from ONET,4.A.3.a.2.I28.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Construct distinctive physical objects for artistic, functional, or commercial purposes.","Handling and Moving Objects Create decorative objects or parts of objects. Construct distinctive physical objects for artistic, functional, or commercial purposes.",DWA from ONET,4.A.3.a.2.I28.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.0857493,0,0,0,0,0,0,0,0,0
Slaughter animals.,Handling and Moving Objects Process animal carcasses. Slaughter animals.,DWA from ONET,4.A.3.a.2.I29.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove skin or other body parts from animals.,Handling and Moving Objects Process animal carcasses. Remove skin or other body parts from animals.,DWA from ONET,4.A.3.a.2.I29.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process animal carcasses.,Handling and Moving Objects Process animal carcasses. Process animal carcasses.,DWA from ONET,4.A.3.a.2.I29.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drill holes in earth or rock.,Handling and Moving Objects Drill holes in earth or materials. Drill holes in earth or rock.,DWA from ONET,4.A.3.a.2.I30.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drill holes in construction materials.,Handling and Moving Objects Drill holes in earth or materials. Drill holes in construction materials.,DWA from ONET,4.A.3.a.2.I30.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
"Drill holes in parts, equipment, or materials.","Handling and Moving Objects Drill holes in earth or materials. Drill holes in parts, equipment, or materials.",DWA from ONET,4.A.3.a.2.I30.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Groom wigs or hairpieces.,Handling and Moving Objects Groom or style hair. Groom wigs or hairpieces.,DWA from ONET,4.A.3.a.2.I31.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim client hair.,Handling and Moving Objects Groom or style hair. Trim client hair.,DWA from ONET,4.A.3.a.2.I31.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0.2357023,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Set up classroom materials or equipment.,"Handling and Moving Objects Set up classrooms, facilities, educational materials, or equipment. Set up classroom materials or equipment.",DWA from ONET,4.A.3.a.2.I32.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Arrange childcare or educational settings to ensure physical safety of children.,"Handling and Moving Objects Set up classrooms, facilities, educational materials, or equipment. Arrange childcare or educational settings to ensure physical safety of children.",DWA from ONET,4.A.3.a.2.I32.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Display student work.,"Handling and Moving Objects Set up classrooms, facilities, educational materials, or equipment. Display student work.",DWA from ONET,4.A.3.a.2.I32.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0.2357023,0,0,0.140028,0,0,0.2581989,0.1825742,0,0,0,0,0.2886751
Treat facilities to eliminate pests.,Handling and Moving Objects Apply protective solutions or coatings. Treat facilities to eliminate pests.,DWA from ONET,4.A.3.a.2.I33.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paint surfaces or equipment.,Handling and Moving Objects Apply protective solutions or coatings. Paint surfaces or equipment.,DWA from ONET,4.A.3.a.2.I33.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Apply paint to surfaces.,Handling and Moving Objects Apply protective solutions or coatings. Apply paint to surfaces.,DWA from ONET,4.A.3.a.2.I33.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refinish wood or metal surfaces.,Handling and Moving Objects Apply protective solutions or coatings. Refinish wood or metal surfaces.,DWA from ONET,4.A.3.a.2.I33.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply chemical solutions to plants to protect against disease or insects or to enhance growth.,Handling and Moving Objects Apply protective solutions or coatings. Apply chemical solutions to plants to protect against disease or insects or to enhance growth.,DWA from ONET,4.A.3.a.2.I33.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply protective or decorative finishes to workpieces or products.,Handling and Moving Objects Apply protective solutions or coatings. Apply protective or decorative finishes to workpieces or products.,DWA from ONET,4.A.3.a.2.I33.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treat greenery or surfaces with protective substances.,Handling and Moving Objects Apply protective solutions or coatings. Treat greenery or surfaces with protective substances.,DWA from ONET,4.A.3.a.2.I33.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply solutions to production equipment.,Handling and Moving Objects Apply protective solutions or coatings. Apply solutions to production equipment.,DWA from ONET,4.A.3.a.2.I33.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Apply sealants or other protective coatings.,Handling and Moving Objects Apply protective solutions or coatings. Apply sealants or other protective coatings.,DWA from ONET,4.A.3.a.2.I33.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connect hoses to equipment or machinery.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Connect hoses to equipment or machinery.,DWA from ONET,4.A.3.a.2.I34.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Rewire electrical or electronic systems.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Rewire electrical or electronic systems.,DWA from ONET,4.A.3.a.2.I34.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
Connect hoses to equipment or piping.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Connect hoses to equipment or piping.,DWA from ONET,4.A.3.a.2.I34.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Lay cables to connect equipment.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Lay cables to connect equipment.,DWA from ONET,4.A.3.a.2.I34.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Thread wire or cable through ducts or conduits.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Thread wire or cable through ducts or conduits.,DWA from ONET,4.A.3.a.2.I34.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Run wiring to connect equipment.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Run wiring to connect equipment.,DWA from ONET,4.A.3.a.2.I34.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Connect electrical components or equipment.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Connect electrical components or equipment.,DWA from ONET,4.A.3.a.2.I34.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Connect supply lines to production equipment or tools.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Connect supply lines to production equipment or tools.,DWA from ONET,4.A.3.a.2.I34.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Connect cables or electrical lines.,Handling and Moving Objects Connect components or supply lines to equipment or tools. Connect cables or electrical lines.,DWA from ONET,4.A.3.a.2.I34.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solder parts or workpieces.,"Handling and Moving Objects Join parts using soldering, welding, or brazing techniques. Solder parts or workpieces.",DWA from ONET,4.A.3.a.2.I35.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weld metal components.,"Handling and Moving Objects Join parts using soldering, welding, or brazing techniques. Weld metal components.",DWA from ONET,4.A.3.a.2.I35.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solder parts or connections between parts.,"Handling and Moving Objects Join parts using soldering, welding, or brazing techniques. Solder parts or connections between parts.",DWA from ONET,4.A.3.a.2.I35.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braze metal parts or components.,"Handling and Moving Objects Join parts using soldering, welding, or brazing techniques. Braze metal parts or components.",DWA from ONET,4.A.3.a.2.I35.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operate welding equipment.,"Handling and Moving Objects Join parts using soldering, welding, or brazing techniques. Operate welding equipment.",DWA from ONET,4.A.3.a.2.I35.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
"Build models, patterns, or templates.","Handling and Moving Objects Assemble products or work aids. Build models, patterns, or templates.",DWA from ONET,4.A.3.a.2.I36.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assemble garments or textile products.,Handling and Moving Objects Assemble products or work aids. Assemble garments or textile products.,DWA from ONET,4.A.3.a.2.I36.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Build production molds.,Handling and Moving Objects Assemble products or work aids. Build production molds.,DWA from ONET,4.A.3.a.2.I36.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assemble wood products.,Handling and Moving Objects Assemble products or work aids. Assemble wood products.,DWA from ONET,4.A.3.a.2.I36.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Build construction forms or molds.,Handling and Moving Objects Assemble products or work aids. Build construction forms or molds.,DWA from ONET,4.A.3.a.2.I36.D05,0,0.3535534,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Assemble tires.,Handling and Moving Objects Assemble products or work aids. Assemble tires.,DWA from ONET,4.A.3.a.2.I36.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Construct patterns, templates, or other work aids.","Handling and Moving Objects Assemble products or work aids. Construct patterns, templates, or other work aids.",DWA from ONET,4.A.3.a.2.I36.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2169305,0,0,0.2,0.1414214,0,0,0,0,0.2236068
Assemble metal or plastic parts or products.,Handling and Moving Objects Assemble products or work aids. Assemble metal or plastic parts or products.,DWA from ONET,4.A.3.a.2.I36.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stock products or parts.,Handling and Moving Objects Stock supplies or products. Stock products or parts.,DWA from ONET,4.A.3.a.2.I37.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stock medical or patient care supplies.,Handling and Moving Objects Stock supplies or products. Stock medical or patient care supplies.,DWA from ONET,4.A.3.a.2.I37.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Store records or related materials.,Handling and Moving Objects Stock supplies or products. Store records or related materials.,DWA from ONET,4.A.3.a.2.I37.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Store supplies or goods in kitchens or storage areas.,Handling and Moving Objects Stock supplies or products. Store supplies or goods in kitchens or storage areas.,DWA from ONET,4.A.3.a.2.I37.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Stock serving stations or dining areas with food or supplies.,Handling and Moving Objects Stock supplies or products. Stock serving stations or dining areas with food or supplies.,DWA from ONET,4.A.3.a.2.I37.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stock supplies or merchandise.,Handling and Moving Objects Stock supplies or products. Stock supplies or merchandise.,DWA from ONET,4.A.3.a.2.I37.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Store items.,Handling and Moving Objects Stock supplies or products. Store items.,DWA from ONET,4.A.3.a.2.I37.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collect biological specimens from patients.,Handling and Moving Objects Collect environmental or biological samples. Collect biological specimens from patients.,DWA from ONET,4.A.3.a.2.I38.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collect biological specimens.,Handling and Moving Objects Collect environmental or biological samples. Collect biological specimens.,DWA from ONET,4.A.3.a.2.I38.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collect geographical or geological field data.,Handling and Moving Objects Collect environmental or biological samples. Collect geographical or geological field data.,DWA from ONET,4.A.3.a.2.I38.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collect geological samples.,Handling and Moving Objects Collect environmental or biological samples. Collect geological samples.,DWA from ONET,4.A.3.a.2.I38.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collect environmental data or samples.,Handling and Moving Objects Collect environmental or biological samples. Collect environmental data or samples.,DWA from ONET,4.A.3.a.2.I38.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply mortar.,Handling and Moving Objects Apply materials to fill gaps or imperfections. Apply mortar.,DWA from ONET,4.A.3.a.2.I39.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seal gaps or cracks to prevent leakage or moisture intrusion.,Handling and Moving Objects Apply materials to fill gaps or imperfections. Seal gaps or cracks to prevent leakage or moisture intrusion.,DWA from ONET,4.A.3.a.2.I39.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fill cracks, imperfections, or holes in products or workpieces.","Handling and Moving Objects Apply materials to fill gaps or imperfections. Fill cracks, imperfections, or holes in products or workpieces.",DWA from ONET,4.A.3.a.2.I39.D03,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply material to fill gaps in surfaces.,Handling and Moving Objects Apply materials to fill gaps or imperfections. Apply material to fill gaps in surfaces.,DWA from ONET,4.A.3.a.2.I39.D04,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply parting agents or other solutions to molds.,Handling and Moving Objects Remove workpieces from production equipment. Apply parting agents or other solutions to molds.,DWA from ONET,4.A.3.a.2.I40.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove workpieces from molds.,Handling and Moving Objects Remove workpieces from production equipment. Remove workpieces from molds.,DWA from ONET,4.A.3.a.2.I40.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove products or workpieces from production equipment.,Handling and Moving Objects Remove workpieces from production equipment. Remove products or workpieces from production equipment.,DWA from ONET,4.A.3.a.2.I40.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Align equipment or machinery.,Handling and Moving Objects Position materials or components for assembly. Align equipment or machinery.,DWA from ONET,4.A.3.a.2.I41.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Lay out parts to prepare for assembly.,Handling and Moving Objects Position materials or components for assembly. Lay out parts to prepare for assembly.,DWA from ONET,4.A.3.a.2.I41.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Position structural components.,Handling and Moving Objects Position materials or components for assembly. Position structural components.,DWA from ONET,4.A.3.a.2.I41.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Align parts or workpieces to ensure proper assembly.,Handling and Moving Objects Position materials or components for assembly. Align parts or workpieces to ensure proper assembly.,DWA from ONET,4.A.3.a.2.I41.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark reference points on construction materials.,Handling and Moving Objects Position materials or components for assembly. Mark reference points on construction materials.,DWA from ONET,4.A.3.a.2.I41.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0.1414214,0,0,0,0,0,0,0
Lay out work according to specifications.,Handling and Moving Objects Position materials or components for assembly. Lay out work according to specifications.,DWA from ONET,4.A.3.a.2.I41.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0.2236068,0.1581139,0,0,0,0,0.25
Align masonry materials.,Handling and Moving Objects Position materials or components for assembly. Align masonry materials.,DWA from ONET,4.A.3.a.2.I41.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draw guide lines or markings on materials or workpieces using patterns or other references.,Handling and Moving Objects Position materials or components for assembly. Draw guide lines or markings on materials or workpieces using patterns or other references.,DWA from ONET,4.A.3.a.2.I41.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1490712,0.1360828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259882,0.2357023,0.1666667
